site_id,sensor_id,datetime_local,species_common,species_scientific,confidence,start_time_sec,end_time_sec,file_name,date,hour,minute,call_duration
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3100213408470154,240.0,243.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6590930223464966,246.0,249.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9959728121757507,249.0,252.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9717087149620056,249.0,252.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9871665835380554,252.0,255.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.991184413433075,252.0,255.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9943829774856567,255.0,258.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9690949320793152,255.0,258.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6268318295478821,258.0,261.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7769845724105835,258.0,261.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8617619276046753,261.0,264.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9224241375923157,261.0,264.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8401017189025879,264.0,267.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.49544867873191833,270.0,273.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4875768721103668,276.0,279.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3797508478164673,291.0,294.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.31785476207733154,291.0,294.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6365156769752502,297.0,300.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.39371415972709656,297.0,300.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5327517986297607,306.0,309.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8678441643714905,324.0,327.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.263572096824646,327.0,330.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5793637633323669,330.0,333.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8998253345489502,342.0,345.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6777804493904114,351.0,354.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8051996827125549,378.0,381.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3967967927455902,396.0,399.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7304551005363464,399.0,402.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3088853061199188,405.0,408.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8413015007972717,405.0,408.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5405685901641846,423.0,426.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.44905298948287964,426.0,429.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2973213493824005,441.0,444.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5776119232177734,453.0,456.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6846368908882141,468.0,471.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3014555871486664,474.0,477.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7453402876853943,477.0,480.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4452084004878998,477.0,480.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.32954704761505127,489.0,492.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.38251522183418274,489.0,492.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9526712894439697,492.0,495.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2528180480003357,495.0,498.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.265242338180542,498.0,501.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5650560259819031,504.0,507.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9806938171386719,510.0,513.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Hooded Pitta,Pitta sordida,0.6321682929992676,510.0,513.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8190193772315979,510.0,513.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7974659204483032,513.0,516.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2541601359844208,513.0,516.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9643279910087585,516.0,519.0,1_S7899_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9934321045875549,516.0,519.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7308812141418457,519.0,522.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6357886791229248,531.0,534.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6481893658638,534.0,537.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5832147598266602,540.0,543.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9508575797080994,558.0,561.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6181554198265076,561.0,564.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8874471783638,564.0,567.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Common Snipe,Gallinago gallinago,0.2545655369758606,567.0,570.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3727124035358429,570.0,573.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
4,7902,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5291044116020203,573.0,576.0,4_S7902_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
3,7901,2025-02-04 18:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9069366455078125,576.0,579.0,3_S7901_20250204_180000(UTC+7).wav,2025-02-04,18,0,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3314891755580902,0.0,3.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.36889418959617615,0.0,3.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5853456258773804,6.0,9.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2918781042098999,12.0,15.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.40623876452445984,15.0,18.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4411274194717407,15.0,18.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.28279149532318115,21.0,24.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.46772500872612,24.0,27.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.29166460037231445,24.0,27.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.37329936027526855,27.0,30.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2980199456214905,27.0,30.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8013442158699036,27.0,30.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Cattle Egret,Bubulcus ibis,0.6385495662689209,27.0,30.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.45436418056488037,33.0,36.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9561247229576111,39.0,42.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3510673940181732,42.0,45.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9928734302520752,42.0,45.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.34958598017692566,48.0,51.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3539546728134155,57.0,60.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2636182904243469,60.0,63.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.458330363035202,66.0,69.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3648349642753601,69.0,72.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3062084913253784,72.0,75.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3280073404312134,75.0,78.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2749679982662201,78.0,81.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3777885437011719,81.0,84.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.33326971530914307,87.0,90.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Common Snipe,Gallinago gallinago,0.2602660059928894,99.0,102.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7851710319519043,99.0,102.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.41223669052124023,114.0,117.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7230963706970215,114.0,117.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.36649444699287415,117.0,120.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Cattle Egret,Bubulcus ibis,0.33592215180397034,123.0,126.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2817703187465668,123.0,126.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.41513097286224365,126.0,129.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9304384589195251,126.0,129.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.42146649956703186,129.0,132.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5452324748039246,129.0,132.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6100780367851257,132.0,135.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8747581839561462,135.0,138.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4555472731590271,135.0,138.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9890643954277039,138.0,141.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7474389672279358,138.0,141.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9727359414100647,141.0,144.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7062670588493347,144.0,147.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3613855540752411,147.0,150.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6832924485206604,147.0,150.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9619880318641663,159.0,162.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7335519194602966,165.0,168.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3165946900844574,168.0,171.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2625700831413269,177.0,180.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.49596598744392395,180.0,183.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2840147614479065,192.0,195.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3113086223602295,207.0,210.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Great Egret,Ardea alba,0.2753842771053314,210.0,213.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5655245184898376,210.0,213.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.45411890745162964,216.0,219.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8968834280967712,216.0,219.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8974566459655762,219.0,222.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7419889569282532,222.0,225.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Hooded Pitta,Pitta sordida,0.592026948928833,222.0,225.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2944130599498749,228.0,231.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3010069727897644,231.0,234.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.635631799697876,234.0,237.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Northern Pintail,Anas acuta,0.525804340839386,240.0,243.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.45960578322410583,255.0,258.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4844473600387573,258.0,261.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8658242225646973,261.0,264.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3948971629142761,261.0,264.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Northern Pintail,Anas acuta,0.2510491609573364,261.0,264.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5924966335296631,264.0,267.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.38108617067337036,267.0,270.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.45463594794273376,270.0,273.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6206439137458801,276.0,279.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.35323208570480347,279.0,282.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9773878455162048,282.0,285.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3980683386325836,285.0,288.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
1,7899,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2895881235599518,288.0,291.0,1_S7899_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Cattle Egret,Bubulcus ibis,0.3771390914916992,300.0,303.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Cattle Egret,Bubulcus ibis,0.2502923607826233,303.0,306.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
4,7902,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.39656007289886475,303.0,306.0,4_S7902_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
3,7901,2025-02-04 18:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2707740366458893,312.0,315.0,3_S7901_20250204_181500(UTC+7).wav,2025-02-04,18,15,3.0
